Data,USD-BRL,USD-CLP,USD-EUR
11/28/2021,5.609702,832.049538,0.885635
11/29/2021,5.6023,843.999974,0.88555
11/30/2021,5.624399,827.379858,0.882505
12/1/2021,5.695634,839.059703,0.883455
12/2/2021,5.646861,837.539706,0.884475
12/3/2021,5.651404,841.060396,0.883904
12/4/2021,5.653734,833.178436,0.883904
12/5/2021,5.653734,833.178436,0.88465
12/6/2021,5.689197,846.130273,0.886215
12/7/2021,5.612799,839.98015,0.88708
12/8/2021,5.5331,839.502622,0.881495
12/9/2021,5.572604,837.15912,0.885505
12/10/2021,5.612904,844.180396,0.883645
12/11/2021,5.612484,848.193195,0.883645
12/12/2021,5.612196,848.193195,0.88406
12/13/2021,5.681304,841.409863,0.886275
12/14/2021,5.682202,843.250148,0.888295
12/15/2021,5.680899,851.309775,0.885675
12/16/2021,5.688904,846.509909,0.882245
12/17/2021,5.696404,843.260396,0.88983
12/18/2021,5.69633,855.163523,0.88983
12/19/2021,5.69633,855.163523,0.889485
12/20/2021,5.743028,871.440265,0.886698
12/21/2021,5.745698,871.730159,0.886025
12/22/2021,5.654498,860.680135,0.882799
12/23/2021,5.675327,859.2904,0.882995
12/24/2021,5.674861,865.420396,0.881804
12/25/2021,5.674861,865.420396,0.881804
12/26/2021,5.674861,865.420246,0.88311
12/27/2021,5.6256,857.296918,0.882695
12/28/2021,5.628973,855.499644,0.883893
12/29/2021,5.704199,849.37986,0.880315
12/30/2021,5.571697,851.999711,0.883099
12/31/2021,5.571304,852.000361,0.879395
1/1/2022,5.571304,852.000361,0.879395
1/2/2022,5.571299,851.999866,0.879285
1/3/2022,5.682401,851.793572,0.88497
1/4/2022,5.677595,847.429933,0.886255
1/5/2022,5.709171,838.519557,0.883903
1/6/2022,5.683896,837.619959,0.885197
1/7/2022,5.635804,828.310396,0.88015
1/8/2022,5.635804,831.147339,0.88015
1/9/2022,5.635804,831.147339,0.880805
1/10/2022,5.6635,835.577447,0.882503
1/11/2022,5.569296,828.250347,0.879802
1/12/2022,5.5347,823.420108,0.874105
1/13/2022,5.528201,816.498862,0.872904
1/14/2022,5.534904,819.710396,0.875955
1/15/2022,5.534904,819.710396,0.875955
1/16/2022,5.534902,819.709941,0.87641
1/17/2022,5.517297,822.510269,0.876405
1/18/2022,5.567203,817.910161,0.882595
1/19/2022,5.4387,809.010211,0.881595
1/20/2022,5.419596,802.759401,0.883896
1/21/2022,5.458704,798.960396,0.881465
1/22/2022,5.458704,798.960396,0.881465
1/23/2022,5.458703,798.959625,0.881803
1/24/2022,5.487597,807.360415,0.88305
1/25/2022,5.444243,799.959805,0.884698
1/26/2022,5.432726,803.000102,0.88955
1/27/2022,5.407074,805.250281,0.897295
1/28/2022,5.368113,813.380396,0.89703
1/29/2022,5.368113,813.380396,0.89703
1/30/2022,5.367599,807.244874,0.896895
1/31/2022,5.304596,800.729959,0.89051
2/1/2022,5.266196,802.866982,0.887099
2/2/2022,5.262399,802.793437,0.885055
2/3/2022,5.284398,818.629977,0.874455
2/4/2022,5.328504,828.503912,0.873404
2/5/2022,5.328504,828.503912,0.873404
2/6/2022,5.328494,828.495989,0.873035
2/7/2022,5.263801,824.680253,0.874602
2/8/2022,5.260033,827.580252,0.875645
2/9/2022,5.236,813.312179,0.875505
2/10/2022,5.250202,805.250312,0.876103
2/11/2022,5.253404,810.010396,0.881104
2/12/2022,5.25398,805.968298,0.881104
2/13/2022,5.25398,805.968298,0.879745
2/14/2022,5.215397,813.380165,0.884515
2/15/2022,5.159395,800.949777,0.880555
2/16/2022,5.137301,798.050007,0.87925
2/17/2022,5.172098,795.249978,0.879805
2/18/2022,5.139041,801.250396,0.883204
2/19/2022,5.139041,801.250396,0.883204
2/20/2022,5.138976,801.250037,0.883655
2/21/2022,5.10397,798.540169,0.884425
2/22/2022,5.058599,792.720138,0.882665
2/23/2022,5.01015,791.179807,0.884535
2/24/2022,5.123699,816.750093,0.893702
2/25/2022,5.163041,802.190396,0.887104
2/26/2022,5.163294,803.888268,0.887104
2/27/2022,5.161999,803.888268,0.89427
2/28/2022,5.159903,799.196871,0.89162
3/1/2022,5.160902,806.68969,0.89825
3/2/2022,5.100102,804.860189,0.89982
3/3/2022,5.032398,796.130086,0.903699
3/4/2022,5.062816,805.122538,0.913435
3/5/2022,5.056623,805.122538,0.913435
3/6/2022,5.064146,805.122538,0.9199
3/7/2022,5.112015,812.559727,0.92039
3/8/2022,5.060398,809.90111,0.91772
3/9/2022,5.013197,804.502996,0.90314
3/10/2022,5.011202,801.999911,0.90795
3/11/2022,5.075041,805.960396,0.91642
3/12/2022,5.075041,805.960396,0.91642
3/13/2022,5.074995,805.959853,0.91427
3/14/2022,5.123101,813.501624,0.91367
3/15/2022,5.164706,809.87979,0.91166
3/16/2022,5.078698,798.110004,0.90725
3/17/2022,5.040901,799.56024,0.90097
3/18/2022,5.02375,803.510396,0.90395
3/19/2022,5.02375,803.510396,0.90395
3/20/2022,5.01955,803.510058,0.90565
3/21/2022,4.936502,793.760024,0.907701
3/22/2022,4.911498,792.779994,0.90675
3/23/2022,4.825695,792.609934,0.90845
3/24/2022,4.827799,789.110011,0.90833
3/25/2022,4.743204,778.010396,0.91045
3/26/2022,4.743173,791.610378,0.91045
3/27/2022,4.743201,778.009662,0.91049
3/28/2022,4.765601,778.580321,0.90963
3/29/2022,4.7577,780.210261,0.90156
3/30/2022,4.771203,789.129702,0.89597
3/31/2022,4.739298,786.7801,0.90318
4/1/2022,4.658887,783.000361,0.905104
4/2/2022,4.660812,787.079441,0.905104
4/3/2022,4.658703,782.999726,0.90535
4/4/2022,4.595298,779.029917,0.91112
4/5/2022,4.652312,787.410035,0.91685
4/6/2022,4.7167,799.909561,0.91761
4/7/2022,4.753598,806.04998,0.9205
4/8/2022,4.699604,815.000361,0.91947
4/9/2022,4.699604,815.000361,0.91947
4/10/2022,4.699603,814.999849,0.91873
4/11/2022,4.695098,817.24958,0.91932
4/12/2022,4.674596,806.050186,0.92372
4/13/2022,4.691703,805.850297,0.91775
4/14/2022,4.7025,815.399602,0.92416
4/15/2022,4.702104,814.950396,0.924695
4/16/2022,4.702104,814.950396,0.924695
4/17/2022,4.702099,814.950262,0.924655
4/18/2022,4.653496,816.58967,0.92752
4/19/2022,4.666503,819.797564,0.92643
4/20/2022,4.622302,815.430111,0.9217
4/21/2022,4.622302,824.849611,0.92295
4/22/2022,4.796678,837.250396,0.92598
4/23/2022,4.798921,827.079088,0.92598
4/24/2022,4.796698,837.250142,0.92501
4/25/2022,4.877702,844.909837,0.93337
4/26/2022,4.999297,846.910095,0.93956
4/27/2022,4.9651,846.95025,0.94744
4/28/2022,4.939297,858.010146,0.95215
4/29/2022,4.97275,852.510396,0.94835
4/30/2022,4.97275,852.510396,0.94835
5/1/2022,4.972799,852.510145,0.94916
5/2/2022,5.0862,861.260197,0.95159
5/3/2022,4.960556,855.51024,0.9499
5/4/2022,4.920303,853.509714,0.941503
5/5/2022,5.029504,862.279921,0.94882
5/6/2022,5.081904,858.990396,0.94804
5/7/2022,5.081904,858.990396,0.94804
5/8/2022,5.081902,858.990481,0.949505
5/9/2022,5.162399,868.759442,0.94648
5/10/2022,5.132803,866.850036,0.94955
5/11/2022,5.138057,862.129954,0.95128
5/12/2022,5.134898,865.659906,0.96346
5/13/2022,5.059804,860.403912,0.96055
5/14/2022,5.059804,860.403912,0.96055
5/15/2022,5.059803,860.401389,0.96151
5/16/2022,5.061202,857.779925,0.95798
5/17/2022,4.939598,850.999966,0.94809
5/18/2022,4.969298,854.729756,0.95485
5/19/2022,4.931497,837.550217,0.9453
5/20/2022,4.881704,836.503912,0.94675
5/21/2022,4.881704,836.503912,0.94675
5/22/2022,4.8817,836.495167,0.94612
5/23/2022,4.81501,830.480198,0.93618
5/24/2022,4.819401,830.359566,0.93155
5/25/2022,4.8243,832.096392,0.93578
5/26/2022,4.769699,823.819609,0.93174
5/27/2022,4.731041,826.503912,0.931505
5/28/2022,4.731041,826.503912,0.931505
5/29/2022,4.731098,826.499098,0.93187
5/30/2022,4.753903,830.489974,0.92823
5/31/2022,4.731896,824.210217,0.93164
6/1/2022,4.81703,823.609967,0.93875
6/2/2022,4.797201,813.229752,0.93017
6/3/2022,4.774604,811.810396,0.93285
6/4/2022,4.775041,811.810396,0.93285
6/5/2022,4.776499,811.80974,0.93234
6/6/2022,4.795697,822.739919,0.93536
6/7/2022,4.871265,824.999454,0.934803
6/8/2022,4.899602,821.750292,0.93307
6/9/2022,4.904802,826.504533,0.94172
6/10/2022,4.985435,844.630396,0.950765
6/11/2022,4.987385,844.630396,0.950765
6/12/2022,4.985499,844.62961,0.95334
6/13/2022,5.114899,862.96036,0.96017
6/14/2022,5.117597,869.040151,0.957898
6/15/2022,5.053498,857.019737,0.956402
6/16/2022,5.053701,867.091881,0.94818
6/17/2022,5.153604,876.803912,0.952804
6/18/2022,5.153919,876.803912,0.952804
6/19/2022,5.153598,876.783762,0.95319
6/20/2022,5.188704,883.600263,0.95065
6/21/2022,5.124298,874.000169,0.94946
6/22/2022,5.195099,890.259575,0.94675
6/23/2022,5.239499,904.029323,0.95059
6/24/2022,5.243504,917.870396,0.94725
6/25/2022,5.243504,917.870396,0.94725
6/26/2022,5.242899,917.869941,0.946455
6/27/2022,5.238302,920.590227,0.94513
6/28/2022,5.268102,911.180408,0.95028
6/29/2022,5.182399,926.801353,0.95728
6/30/2022,5.253501,916.750429,0.95444
7/1/2022,5.33245,932.580396,0.958904
7/2/2022,5.33245,932.580396,0.958904
7/3/2022,5.3325,932.579956,0.95844
7/4/2022,5.329796,928.749458,0.95851
7/5/2022,5.386902,953.297463,0.973635
7/6/2022,5.4299,970.000065,0.98195
7/7/2022,5.339913,951.780208,0.983895
7/8/2022,5.255504,974.110396,0.98175
7/9/2022,5.255081,974.110396,0.98175
7/10/2022,5.255081,974.110396,0.98175
7/11/2022,5.354301,992.759579,0.991925
7/12/2022,5.378497,993.170095,0.997805
7/13/2022,5.3924,1012.69594,0.996775
7/14/2022,5.424299,1009.339735,0.997475
7/15/2022,5.407804,1050.750396,0.99138
7/16/2022,5.416973,1050.750396,0.99138
7/17/2022,5.4116,1050.750272,0.990502
7/18/2022,5.438302,1050.760388,0.985725
7/19/2022,5.414603,1050.759961,0.977425
7/20/2022,5.471703,927.459964,0.982085
7/21/2022,5.499304,928.820409,0.978405
7/22/2022,5.497804,952.430396,0.97904
7/23/2022,5.496671,924.937445,0.97904
7/24/2022,5.498203,952.429804,0.980405
7/25/2022,5.357803,936.92976,0.97815
7/26/2022,5.351601,924.908796,0.987245
7/27/2022,5.244497,910.25026,0.97965
7/28/2022,5.184198,908.950134,0.981165
7/29/2022,5.172804,902.480396,0.97795
7/30/2022,5.172804,902.480396,0.97795
7/31/2022,5.172705,901.099662,0.97975
8/1/2022,5.1855,891.749391,0.974565
8/2/2022,5.279203,909.790322,0.984705
8/3/2022,5.284199,911.620277,0.984515
8/4/2022,5.2126,902.395784,0.975855
8/5/2022,5.16605,918.140396,0.982295
8/6/2022,5.164263,907.061128,0.982295
8/7/2022,5.166099,918.140233,0.983235
8/8/2022,5.111604,905.8977,0.980655
8/9/2022,5.125197,903.749804,0.979645
8/10/2022,5.095199,887.579421,0.97095
8/11/2022,5.158502,884.909982,0.96945
8/12/2022,5.076404,875.760396,0.974325
8/13/2022,5.076404,875.760396,0.974325
8/14/2022,5.076399,875.75997,0.97515
8/15/2022,5.0971,881.010391,0.984095
8/16/2022,5.145672,881.496076,0.983255
8/17/2022,5.166505,897.645332,0.98245
8/18/2022,5.168503,929.692558,0.991125
8/19/2022,5.169904,944.503912,0.995835
8/20/2022,5.167625,930.220629,0.995835
8/21/2022,5.1699,944.501278,0.996525
8/22/2022,5.157602,938.000054,1.006125
8/23/2022,5.104987,916.749783,1.003355
8/24/2022,5.111602,921.430281,1.00325
8/25/2022,5.110302,898.502819,1.002915
8/26/2022,5.06403,893.150396,1.00345
8/27/2022,5.063122,903.02614,1.00345
8/28/2022,5.06402,893.150109,1.006205
8/29/2022,5.028698,882.51009,0.99875
8/30/2022,5.123398,890.45015,0.997535
8/31/2022,5.183302,897.000217,0.996145
9/1/2022,5.241899,897.069434,1.004825
9/2/2022,5.17245,878.720396,1.00425
9/3/2022,5.17245,878.720396,1.00425
9/4/2022,5.172502,878.720288,1.009175
9/5/2022,5.155399,881.749911,1.00495
9/6/2022,5.248697,893.000091,1.010345
9/7/2022,5.248198,884.029896,1.000465
9/8/2022,5.214798,882.24954,0.99895
9/9/2022,5.147804,905.480396,0.98505
9/10/2022,5.147904,905.480396,0.98485
9/11/2022,5.147805,905.480094,0.992945
9/12/2022,5.093497,898.349941,0.987245
9/13/2022,5.191302,917.510178,1.00195
9/14/2022,5.164204,920.44967,1.00175
9/15/2022,5.247601,923.749994,1.001205
9/16/2022,5.252143,922.370396,0.99847
9/17/2022,5.253367,882.461085,0.998373
9/18/2022,5.253367,882.461085,0.997889
9/19/2022,5.253367,882.461085,0.997556
9/20/2022,5.143005,933.099855,1.002965
9/21/2022,5.171901,936.75994,1.017255
9/22/2022,5.117398,944.879903,1.01625
9/23/2022,5.265604,970.550396,1.03203
9/24/2022,5.264726,950.662057,1.03203
9/25/2022,5.260297,970.54985,1.03215
9/26/2022,5.391032,994.009969,1.03925
9/27/2022,5.379603,985.160131,1.04212
9/28/2022,5.375704,956.530065,1.030095
9/29/2022,5.397698,963.750334,1.017375
9/30/2022,5.412471,968.010396,1.01991
10/1/2022,5.412471,968.010396,1.01991
10/2/2022,5.4158,968.010197,1.021205
10/3/2022,5.165025,940.460118,1.017115
10/4/2022,5.177296,931.839768,1.001605
10/5/2022,5.196699,940.160076,1.009015
10/6/2022,5.221897,944.079956,1.021585
10/7/2022,5.205553,938.330396,1.02668
10/8/2022,5.204403,938.330396,1.02668
10/9/2022,5.199904,938.330312,1.027255
10/10/2022,5.188303,938.179954,1.029895
10/11/2022,5.293603,927.510197,1.030945
10/12/2022,5.293012,944.509397,1.030115
10/13/2022,5.261302,938.010276,1.025701
10/14/2022,5.325218,962.010396,1.02845
10/15/2022,5.325218,962.010396,1.02845
10/16/2022,5.328896,962.010175,1.026795
10/17/2022,5.281422,971.850218,1.015803
10/18/2022,5.241299,973.249944,1.013951
10/19/2022,5.270702,974.20053,1.023945
10/20/2022,5.218102,978.503721,1.022645
10/21/2022,5.162904,972.750396,1.01405
10/22/2022,5.161958,972.750396,1.01405
10/23/2022,5.1649,972.750246,1.01425
10/24/2022,5.3077,986.750099,1.011515
10/25/2022,5.316704,967.507442,1.003675
10/26/2022,5.385402,951.801433,0.990925
10/27/2022,5.340701,943.749858,1.003265
10/28/2022,5.292657,943.403912,1.00355
10/29/2022,5.292657,943.403912,1.00355
10/30/2022,5.292657,943.397857,1.004615
10/31/2022,5.180197,943.498797,1.011465
11/1/2022,5.143597,943.439861,1.012265
11/2/2022,5.144098,944.697294,1.018725
11/3/2022,5.116401,944.659749,1.025675
11/4/2022,5.056604,926.760396,1.00165
11/5/2022,5.044204,926.760396,1.00165
11/6/2022,5.082167,926.760428,1.007045
11/7/2022,5.15732,916.849708,0.998175
11/8/2022,5.144502,907.000101,0.992135
11/9/2022,5.1409,902.063863,0.998557
11/10/2022,5.345504,894.449943,0.98095
11/11/2022,5.325204,890.960396,0.96415
11/12/2022,5.303061,890.960396,0.96405
11/13/2022,5.303061,890.960108,0.968225
11/14/2022,5.332699,891.200097,0.969095
11/15/2022,5.333301,886.999756,0.965415
11/16/2022,5.400504,912.250197,0.96207
11/17/2022,5.423595,921.700756,0.965125
11/18/2022,5.383204,941.803912,0.966604
11/19/2022,5.382804,941.803912,0.966604
11/20/2022,5.382798,941.796152,0.968005
11/21/2022,5.320353,942.098121,0.976245
11/22/2022,5.359399,926.50203,0.969975
11/23/2022,5.359799,916.450016,0.96007
11/24/2022,5.321498,910.350255,0.96082
11/25/2022,5.410104,922.230396,0.960204
11/26/2022,5.410399,922.230396,0.960204
11/27/2022,5.409428,922.230191,0.964615
11/28/2022,5.366099,913.450288,0.966825
11/29/2022,5.2697,900.549994,0.968805
11/30/2022,5.185706,890.520298,0.95935
12/1/2022,5.185104,879.60981,0.94985
12/2/2022,5.219404,883.503912,0.94905
12/3/2022,5.208626,881.296269,0.94869
12/4/2022,5.219497,883.496617,0.94859
12/5/2022,5.281497,896.129762,0.95269
12/6/2022,5.235496,879.250009,0.95542
12/7/2022,5.205498,866.902564,0.95121
12/8/2022,5.2258,864.000239,0.947102
12/9/2022,5.240504,862.000361,0.948104
12/10/2022,5.238041,856.296402,0.94815
12/11/2022,5.237971,856.296402,0.95041
12/12/2022,5.3228,867.250225,0.94864
12/13/2022,5.294301,857.29886,0.94106
12/14/2022,5.278697,871.149951,0.93665
12/15/2022,5.313301,878.549921,0.93995
12/16/2022,5.314404,886.503912,0.94365
12/17/2022,5.308521,879.008916,0.94345
12/18/2022,5.308521,879.008916,0.94482
12/19/2022,5.293104,889.201691,0.942198
12/20/2022,5.202932,886.310261,0.94115
12/21/2022,5.201404,871.249849,0.94265
12/22/2022,5.167104,871.359723,0.94325
12/23/2022,5.165704,878.000361,0.937604
12/24/2022,5.165804,878.000361,0.937404
12/25/2022,5.165801,877.999844,0.937399
12/26/2022,5.219026,878.51184,0.93986
12/27/2022,5.293797,868.102384,0.94013
12/28/2022,5.268299,862.250125,0.94085
12/29/2022,5.286097,856.498322,0.93795
12/30/2022,5.286304,848.503912,0.93225
12/31/2022,5.286704,848.250396,0.93225
1/1/2023,5.286699,848.250029,0.934185
1/2/2023,5.363878,848.249658,0.93656
1/3/2023,5.480118,862.849697,0.94818
1/4/2023,5.431601,855.410305,0.94265
1/5/2023,5.351303,851.949988,0.950397
1/6/2023,5.225804,841.380396,0.93775
1/7/2023,5.225904,841.380396,0.93775
1/8/2023,5.225898,841.379603,0.93844
1/9/2023,5.255105,835.630276,0.93158
1/10/2023,5.199794,826.94973,0.93122
1/11/2023,5.159539,823.759724,0.929011
1/12/2023,5.10895,818.498444,0.92083
1/13/2023,5.096041,817.510396,0.92185
1/14/2023,5.087704,818.337466,0.92185
1/15/2023,5.087701,818.337466,0.92385
1/16/2023,5.1475,822.680128,0.92338
1/17/2023,5.1009,815.150046,0.92701
1/18/2023,5.186803,823.999762,0.92616
1/19/2023,5.174503,823.750157,0.92293
1/20/2023,5.207904,815.303912,0.919404
1/21/2023,5.207804,815.303912,0.91935
1/22/2023,5.207799,815.300953,0.92042
1/23/2023,5.208199,813.280307,0.91978
1/24/2023,5.139899,801.449721,0.91846
1/25/2023,5.073702,803.450089,0.91561
1/26/2023,5.066417,802.279727,0.917896
1/27/2023,5.109304,806.410396,0.91975
1/28/2023,5.109204,803.044926,0.91975
1/29/2023,5.109202,803.044926,0.91987
1/30/2023,5.116295,807.498247,0.921705
1/31/2023,5.0733,796.16019,0.92072
2/1/2023,5.054992,786.550074,0.90806
2/2/2023,5.050703,780.000143,0.91703
2/3/2023,5.152504,796.850396,0.92355
2/4/2023,5.151804,790.836681,0.92355
2/5/2023,5.1518,790.836681,0.92674
2/6/2023,5.147203,804.39942,0.932023
2/7/2023,5.210801,795.420315,0.93202
2/8/2023,5.201008,800.850232,0.93315
2/9/2023,5.291007,800.298055,0.93105
2/10/2023,5.215604,798.903912,0.93465
2/11/2023,5.215142,805.648774,0.93445
2/12/2023,5.215142,805.648774,0.936475
2/13/2023,5.159898,792.729785,0.93196
2/14/2023,5.192604,787.329671,0.93153
2/15/2023,5.219499,792.129842,0.93528
2/16/2023,5.218299,791.620354,0.937599
2/17/2023,5.168041,789.350396,0.93285
2/18/2023,5.166404,793.149093,0.932804
2/19/2023,5.188564,795.780293,0.935898
2/20/2023,5.168039,797.840296,0.93605
2/21/2023,5.168022,802.789748,0.93882
2/22/2023,5.152698,801.040181,0.942901
2/23/2023,5.1377,804.299468,0.94355
2/24/2023,5.210504,823.030396,0.94475
2/25/2023,5.210404,811.482122,0.944804
2/26/2023,5.210399,811.482122,0.94748
2/27/2023,5.201201,833.639546,0.94255
2/28/2023,5.2373,827.460245,0.94546
3/1/2023,5.179802,811.069612,0.93729
3/2/2023,5.201097,812.88046,0.94345
3/3/2023,5.195804,803.160396,0.93904
3/4/2023,5.195904,803.160396,0.93895
3/5/2023,5.195902,803.159577,0.94106
3/6/2023,5.153399,799.540179,0.93575
3/7/2023,5.191399,803.720141,0.94793
3/8/2023,5.145897,803.019906,0.94791
3/9/2023,5.1652,796.450274,0.94479
3/10/2023,5.217104,796.720396,0.938304
3/11/2023,5.217204,792.905136,0.938304
3/12/2023,5.217197,792.905136,0.93604
3/13/2023,5.247197,803.849937,0.93255
3/14/2023,5.253199,802.650192,0.932202
3/15/2023,5.288599,820.599323,0.94491
3/16/2023,5.231099,825.329986,0.94217
